cve,ubicageo_c,orgapoli_e,sexostt,sexos1,sexos2,,,,orgapoli_e,(Varios elementos),,,
20,20073,6,NA,NA,NA,,,,,,,,
20,20073,7,1,0,1,,,,,,,,
20,20073,8,0,0,0,,,,,,,,
20,20073,9,0,0,0,,,,,,,,
20,20074,1,13,13,0,,,,,,,,
20,20074,2,0,0,0,,,,,,,,
20,20074,3,0,0,0,,,,,,,,
20,20074,4,0,0,0,,,,,,,,
20,20074,5,0,0,0,,,,,,,,
20,20074,6,NA,NA,NA,,,,,,,,
20,20074,7,2,2,0,,,,,,,,
20,20074,8,0,0,0,,,,,,,,
20,20074,9,0,0,0,,,,,,,,
20,20075,1,6,6,0,,,,,,,,
20,20075,2,0,0,0,,,,,,,,
20,20075,3,0,0,0,,,,,,,,
20,20075,4,0,0,0,,,,,,,,
20,20075,5,0,0,0,,,,,,,,
20,20075,6,NA,NA,NA,,,,,,,,
20,20075,7,1,1,0,,,,,,,,
20,20075,8,0,0,0,,,,,,,,
20,20075,9,0,0,0,,,,,,,,
20,20076,1,8,8,0,,,,,,,,
20,20076,2,0,0,0,,,,,,,,
20,20076,3,0,0,0,,,,,,,,
20,20076,4,0,0,0,,,,,,,,
20,20076,5,0,0,0,,,,,,,,
20,20076,6,NA,NA,NA,,,,,,,,
20,20076,7,1,1,0,,,,,,,,
20,20076,8,0,0,0,,,,,,,,
20,20076,9,0,0,0,,,,,,,,
20,20077,1,22,22,0,,,,,,,,
20,20077,2,0,0,0,,,,,,,,
20,20077,3,0,0,0,,,,,,,,
20,20077,4,0,0,0,,,,,,,,
20,20077,5,0,0,0,,,,,,,,
20,20077,6,NA,NA,NA,,,,,,,,
20,20077,7,4,4,0,,,,,,,,
20,20077,8,0,0,0,,,,,,,,
20,20077,9,0,0,0,,,,,,,,
20,20078,1,56,56,0,,,,,,,,
20,20078,2,0,0,0,,,,,,,,
20,20078,3,0,0,0,,,,,,,,
20,20078,4,0,0,0,,,,,,,,
20,20078,5,0,0,0,,,,,,,,
20,20078,6,NA,NA,NA,,,,,,,,
20,20078,7,0,0,0,,,,,,,,
20,20078,8,0,0,0,,,,,,,,
20,20078,9,0,0,0,,,,,,,,
20,20079,1,200,155,45,,,,,,,,
20,20079,2,9,6,3,,,,,,,,
20,20079,3,0,0,0,,,,,,,,
20,20079,4,0,0,0,,,,,,,,
20,20079,5,0,0,0,,,,,,,,
20,20079,6,NA,NA,NA,,,,,,,,
20,20079,7,3,3,0,,,,,,,,
20,20079,8,5,2,3,,,,,,,,
20,20079,9,0,0,0,,,,,,,,
20,20080,1,4,4,0,,,,,,,,
20,20080,2,0,0,0,,,,,,,,
20,20080,3,0,0,0,,,,,,,,
20,20080,4,0,0,0,,,,,,,,
20,20080,5,0,0,0,,,,,,,,
20,20080,6,NA,NA,NA,,,,,,,,
20,20080,7,1,1,0,,,,,,,,
20,20080,8,0,0,0,,,,,,,,
20,20080,9,0,0,0,,,,,,,,
20,20081,1,10,9,1,,,,,,,,
20,20081,2,0,0,0,,,,,,,,
20,20081,3,0,0,0,,,,,,,,
20,20081,4,0,0,0,,,,,,,,
20,20081,5,0,0,0,,,,,,,,
20,20081,6,NA,NA,NA,,,,,,,,
20,20081,7,1,1,0,,,,,,,,
20,20081,8,0,0,0,,,,,,,,
20,20081,9,0,0,0,,,,,,,,
20,20082,1,11,11,0,,,,,,,,
20,20082,2,0,0,0,,,,,,,,
20,20082,3,0,0,0,,,,,,,,
20,20082,4,0,0,0,,,,,,,,
20,20082,5,0,0,0,,,,,,,,
20,20082,6,NA,NA,NA,,,,,,,,
20,20082,7,2,2,0,,,,,,,,
20,20082,8,0,0,0,,,,,,,,
20,20082,9,0,0,0,,,,,,,,
20,20083,1,36,26,10,,,,,,,,
20,20083,2,6,5,1,,,,,,,,
20,20083,3,0,0,0,,,,,,,,
20,20083,4,0,0,0,,,,,,,,
20,20083,5,0,0,0,,,,,,,,
20,20083,6,NA,NA,NA,,,,,,,,
20,20083,7,3,3,0,,,,,,,,
20,20083,8,4,1,3,,,,,,,,
20,20083,9,0,0,0,,,,,,,,
20,20084,1,25,12,13,,,,,,,,
20,20084,2,0,0,0,,,,,,,,
20,20084,3,0,0,0,,,,,,,,
20,20084,4,0,0,0,,,,,,,,
20,20084,5,0,0,0,,,,,,,,
20,20084,6,NA,NA,NA,,,,,,,,
20,20084,7,1,0,1,,,,,,,,
20,20084,8,0,0,0,,,,,,,,
20,20084,9,0,0,0,,,,,,,,
20,20085,1,19,19,0,,,,,,,,
20,20085,2,0,0,0,,,,,,,,
20,20085,3,0,0,0,,,,,,,,
20,20085,4,0,0,0,,,,,,,,
20,20085,5,0,0,0,,,,,,,,
20,20085,6,NA,NA,NA,,,,,,,,
20,20085,7,2,2,0,,,,,,,,
20,20085,8,0,0,0,,,,,,,,
20,20085,9,0,0,0,,,,,,,,
20,20086,1,8,8,0,,,,,,,,
20,20086,2,0,0,0,,,,,,,,
20,20086,3,0,0,0,,,,,,,,
20,20086,4,0,0,0,,,,,,,,
20,20086,5,0,0,0,,,,,,,,
20,20086,6,NA,NA,NA,,,,,,,,
20,20086,7,1,1,0,,,,,,,,
20,20086,8,0,0,0,,,,,,,,
20,20086,9,0,0,0,,,,,,,,
20,20087,1,85,85,0,,,,,,,,
20,20087,2,0,0,0,,,,,,,,
20,20087,3,0,0,0,,,,,,,,
20,20087,4,0,0,0,,,,,,,,
20,20087,5,0,0,0,,,,,,,,
20,20087,6,NA,NA,NA,,,,,,,,
20,20087,7,1,1,0,,,,,,,,
20,20087,8,0,0,0,,,,,,,,
20,20087,9,0,0,0,,,,,,,,
20,20088,1,8,8,0,,,,,,,,
20,20088,2,0,0,0,,,,,,,,
20,20088,3,0,0,0,,,,,,,,
20,20088,4,0,0,0,,,,,,,,
20,20088,5,0,0,0,,,,,,,,
20,20088,6,NA,NA,NA,,,,,,,,
20,20088,7,1,0,1,,,,,,,,
20,20088,8,0,0,0,,,,,,,,
20,20088,9,0,0,0,,,,,,,,
20,20089,1,12,10,2,,,,,,,,
20,20089,2,0,0,0,,,,,,,,
20,20089,3,0,0,0,,,,,,,,
20,20089,4,0,0,0,,,,,,,,
20,20089,5,0,0,0,,,,,,,,
20,20089,6,NA,NA,NA,,,,,,,,
20,20089,7,1,1,0,,,,,,,,
20,20089,8,0,0,0,,,,,,,,
20,20089,9,0,0,0,,,,,,,,
20,20090,1,10,9,1,,,,,,,,
20,20090,2,0,0,0,,,,,,,,
20,20090,3,0,0,0,,,,,,,,
20,20090,4,0,0,0,,,,,,,,
20,20090,5,0,0,0,,,,,,,,
20,20090,6,NA,NA,NA,,,,,,,,
20,20090,7,3,3,0,,,,,,,,
20,20090,8,0,0,0,,,,,,,,
20,20090,9,0,0,0,,,,,,,,
20,20091,1,10,8,2,,,,,,,,
20,20091,2,0,0,0,,,,,,,,
20,20091,3,0,0,0,,,,,,,,
20,20091,4,0,0,0,,,,,,,,
20,20091,5,0,0,0,,,,,,,,
20,20091,6,NA,NA,NA,,,,,,,,
20,20091,7,4,4,0,,,,,,,,
20,20091,8,0,0,0,,,,,,,,
20,20091,9,0,0,0,,,,,,,,
20,20092,1,59,58,1,,,,,,,,
20,20092,2,0,0,0,,,,,,,,
20,20092,3,0,0,0,,,,,,,,
20,20092,4,0,0,0,,,,,,,,
20,20092,5,0,0,0,,,,,,,,
20,20092,6,NA,NA,NA,,,,,,,,
20,20092,7,1,1,0,,,,,,,,
20,20092,8,0,0,0,,,,,,,,
20,20092,9,0,0,0,,,,,,,,
20,20093,1,12,12,0,,,,,,,,
20,20093,2,0,0,0,,,,,,,,
20,20093,3,0,0,0,,,,,,,,
20,20093,4,0,0,0,,,,,,,,
20,20093,5,0,0,0,,,,,,,,
20,20093,6,NA,NA,NA,,,,,,,,
20,20093,7,1,1,0,,,,,,,,
20,20093,8,0,0,0,,,,,,,,
20,20093,9,0,0,0,,,,,,,,
20,20094,1,36,36,0,,,,,,,,
20,20094,2,0,0,0,,,,,,,,
20,20094,3,0,0,0,,,,,,,,
20,20094,4,0,0,0,,,,,,,,
20,20094,5,0,0,0,,,,,,,,
20,20094,6,NA,NA,NA,,,,,,,,
20,20094,7,4,4,0,,,,,,,,
20,20094,8,0,0,0,,,,,,,,
20,20094,9,0,0,0,,,,,,,,
20,20095,1,13,9,4,,,,,,,,
20,20095,2,0,0,0,,,,,,,,
20,20095,3,0,0,0,,,,,,,,
20,20095,4,0,0,0,,,,,,,,
20,20095,5,0,0,0,,,,,,,,
20,20095,6,NA,NA,NA,,,,,,,,
20,20095,7,1,1,0,,,,,,,,
20,20095,8,0,0,0,,,,,,,,
20,20095,9,0,0,0,,,,,,,,
20,20096,1,8,8,0,,,,,,,,
20,20096,2,0,0,0,,,,,,,,
20,20096,3,0,0,0,,,,,,,,
20,20096,4,0,0,0,,,,,,,,
20,20096,5,0,0,0,,,,,,,,
20,20096,6,NA,NA,NA,,,,,,,,
20,20096,7,3,3,0,,,,,,,,
20,20096,8,0,0,0,,,,,,,,
20,20096,9,0,0,0,,,,,,,,
20,20097,1,8,8,0,,,,,,,,
20,20097,2,0,0,0,,,,,,,,
20,20097,3,0,0,0,,,,,,,,
20,20097,4,0,0,0,,,,,,,,
20,20097,5,0,0,0,,,,,,,,
20,20097,6,NA,NA,NA,,,,,,,,
20,20097,7,5,5,0,,,,,,,,
20,20097,8,0,0,0,,,,,,,,
20,20097,9,0,0,0,,,,,,,,
20,20098,1,18,17,1,,,,,,,,
20,20098,2,0,0,0,,,,,,,,
20,20098,3,0,0,0,,,,,,,,
20,20098,4,0,0,0,,,,,,,,
20,20098,5,0,0,0,,,,,,,,
20,20098,6,NA,NA,NA,,,,,,,,
20,20098,7,2,2,0,,,,,,,,
20,20098,8,0,0,0,,,,,,,,
20,20098,9,0,0,0,,,,,,,,
20,20099,1,10,10,0,,,,,,,,
20,20099,2,0,0,0,,,,,,,,
20,20099,3,0,0,0,,,,,,,,
20,20099,4,0,0,0,,,,,,,,
20,20099,5,0,0,0,,,,,,,,
20,20099,6,NA,NA,NA,,,,,,,,
20,20099,7,1,1,0,,,,,,,,
20,20099,8,0,0,0,,,,,,,,
20,20099,9,0,0,0,,,,,,,,
20,20100,1,6,6,0,,,,,,,,
20,20100,2,0,0,0,,,,,,,,
20,20100,3,0,0,0,,,,,,,,
20,20100,4,0,0,0,,,,,,,,
20,20100,5,0,0,0,,,,,,,,
20,20100,6,NA,NA,NA,,,,,,,,
20,20100,7,3,3,0,,,,,,,,
20,20100,8,0,0,0,,,,,,,,
20,20100,9,0,0,0,,,,,,,,
20,20101,1,2,2,0,,,,,,,,
20,20101,2,0,0,0,,,,,,,,
20,20101,3,0,0,0,,,,,,,,
20,20101,4,0,0,0,,,,,,,,
20,20101,5,0,0,0,,,,,,,,
20,20101,6,NA,NA,NA,,,,,,,,
20,20101,7,1,1,0,,,,,,,,
20,20101,8,0,0,0,,,,,,,,
20,20101,9,0,0,0,,,,,,,,
20,20102,1,22,21,1,,,,,,,,
20,20102,2,0,0,0,,,,,,,,
20,20102,3,0,0,0,,,,,,,,
20,20102,4,0,0,0,,,,,,,,
20,20102,5,0,0,0,,,,,,,,
20,20102,6,NA,NA,NA,,,,,,,,
20,20102,7,2,2,0,,,,,,,,
20,20102,8,0,0,0,,,,,,,,
20,20102,9,0,0,0,,,,,,,,
20,20103,1,22,20,2,,,,,,,,
20,20103,2,0,0,0,,,,,,,,
20,20103,3,0,0,0,,,,,,,,
20,20103,4,0,0,0,,,,,,,,
20,20103,5,0,0,0,,,,,,,,
20,20103,6,NA,NA,NA,,,,,,,,
20,20103,7,2,2,0,,,,,,,,
20,20103,8,1,0,1,,,,,,,,
20,20103,9,0,0,0,,,,,,,,
20,20104,1,50,50,0,,,,,,,,
20,20104,2,0,0,0,,,,,,,,
20,20104,3,0,0,0,,,,,,,,
20,20104,4,0,0,0,,,,,,,,
20,20104,5,0,0,0,,,,,,,,
20,20104,6,NA,NA,NA,,,,,,,,
20,20104,7,0,0,0,,,,,,,,
20,20104,8,0,0,0,,,,,,,,
20,20104,9,0,0,0,,,,,,,,
20,20105,1,12,12,0,,,,,,,,
20,20105,2,0,0,0,,,,,,,,
20,20105,3,0,0,0,,,,,,,,
20,20105,4,0,0,0,,,,,,,,
20,20105,5,0,0,0,,,,,,,,
20,20105,6,NA,NA,NA,,,,,,,,
20,20105,7,1,1,0,,,,,,,,
20,20105,8,0,0,0,,,,,,,,
20,20105,9,0,0,0,,,,,,,,
20,20106,1,4,4,0,,,,,,,,
20,20106,2,0,0,0,,,,,,,,
20,20106,3,0,0,0,,,,,,,,
20,20106,4,0,0,0,,,,,,,,
20,20106,5,0,0,0,,,,,,,,
20,20106,6,NA,NA,NA,,,,,,,,
20,20106,7,1,1,0,,,,,,,,
20,20106,8,0,0,0,,,,,,,,
20,20106,9,0,0,0,,,,,,,,
20,20107,1,NSS,NSS,NSS,,,,,,,,
20,20107,2,NSS,NSS,NSS,,,,,,,,
20,20107,3,NSS,NSS,NSS,,,,,,,,
20,20107,4,NSS,NSS,NSS,,,,,,,,
20,20107,5,NSS,NSS,NSS,,,,,,,,
20,20107,6,NA,NA,NA,,,,,,,,
20,20107,7,NSS,NSS,NSS,,,,,,,,
20,20107,8,NSS,NSS,NSS,,,,,,,,
20,20107,9,NSS,NSS,NSS,,,,,,,,
20,20108,1,42,42,0,,,,,,,,
20,20108,2,0,0,0,,,,,,,,
20,20108,3,0,0,0,,,,,,,,
20,20108,4,0,0,0,,,,,,,,
20,20108,5,0,0,0,,,,,,,,
20,20108,6,NA,NA,NA,,,,,,,,
20,20108,7,0,0,0,,,,,,,,
20,20108,8,0,0,0,,,,,,,,
20,20108,9,0,0,0,,,,,,,,
20,20109,1,10,9,1,,,,,,,,
20,20109,2,0,0,0,,,,,,,,
20,20109,3,0,0,0,,,,,,,,
20,20109,4,0,0,0,,,,,,,,
20,20109,5,0,0,0,,,,,,,,
20,20109,6,NA,NA,NA,,,,,,,,
20,20109,7,1,1,0,,,,,,,,
20,20109,8,0,0,0,,,,,,,,
20,20109,9,0,0,0,,,,,,,,
20,20110,1,6,5,1,,,,,,,,
20,20110,2,0,0,0,,,,,,,,
20,20110,3,0,0,0,,,,,,,,
20,20110,4,0,0,0,,,,,,,,
20,20110,5,0,0,0,,,,,,,,
20,20110,6,NA,NA,NA,,,,,,,,
20,20110,7,1,1,0,,,,,,,,
20,20110,8,0,0,0,,,,,,,,
20,20110,9,0,0,0,,,,,,,,
20,20111,1,16,16,0,,,,,,,,
20,20111,2,0,0,0,,,,,,,,
20,20111,3,0,0,0,,,,,,,,
20,20111,4,0,0,0,,,,,,,,
20,20111,5,0,0,0,,,,,,,,
20,20111,6,NA,NA,NA,,,,,,,,
20,20111,7,2,2,0,,,,,,,,
20,20111,8,0,0,0,,,,,,,,
20,20111,9,0,0,0,,,,,,,,
20,20112,1,12,12,0,,,,,,,,
20,20112,2,0,0,0,,,,,,,,
20,20112,3,0,0,0,,,,,,,,
20,20112,4,0,0,0,,,,,,,,
20,20112,5,0,0,0,,,,,,,,
20,20112,6,NA,NA,NA,,,,,,,,
20,20112,7,1,1,0,,,,,,,,
20,20112,8,0,0,0,,,,,,,,
20,20112,9,0,0,0,,,,,,,,
20,20113,1,24,24,0,,,,,,,,
20,20113,2,0,0,0,,,,,,,,
20,20113,3,0,0,0,,,,,,,,
20,20113,4,0,0,0,,,,,,,,
20,20113,5,0,0,0,,,,,,,,
20,20113,6,NA,NA,NA,,,,,,,,
20,20113,7,4,4,0,,,,,,,,
20,20113,8,0,0,0,,,,,,,,
20,20113,9,0,0,0,,,,,,,,
20,20114,1,13,13,0,,,,,,,,
20,20114,2,0,0,0,,,,,,,,
20,20114,3,0,0,0,,,,,,,,
20,20114,4,0,0,0,,,,,,,,
20,20114,5,0,0,0,,,,,,,,
20,20114,6,NA,NA,NA,,,,,,,,
20,20114,7,1,1,0,,,,,,,,
20,20114,8,0,0,0,,,,,,,,
20,20114,9,0,0,0,,,,,,,,
20,20115,1,15,11,4,,,,,,,,
20,20115,2,0,0,0,,,,,,,,
20,20115,3,0,0,0,,,,,,,,
20,20115,4,0,0,0,,,,,,,,
20,20115,5,0,0,0,,,,,,,,
20,20115,6,NA,NA,NA,,,,,,,,
20,20115,7,1,0,1,,,,,,,,
20,20115,8,1,0,1,,,,,,,,
20,20115,9,0,0,0,,,,,,,,
20,20116,1,13,13,0,,,,,,,,
20,20116,2,0,0,0,,,,,,,,
20,20116,3,0,0,0,,,,,,,,
20,20116,4,0,0,0,,,,,,,,
20,20116,5,0,0,0,,,,,,,,
20,20116,6,0,0,0,,,,,,,,
20,20116,7,0,0,0,,,,,,,,
20,20116,8,0,0,0,,,,,,,,
20,20116,9,0,0,0,,,,,,,,
20,20117,1,40,40,0,,,,,,,,
20,20117,2,0,0,0,,,,,,,,
20,20117,3,0,0,0,,,,,,,,
20,20117,4,0,0,0,,,,,,,,
20,20117,5,0,0,0,,,,,,,,
20,20117,6,NA,NA,NA,,,,,,,,
20,20117,7,1,1,0,,,,,,,,
20,20117,8,0,0,0,,,,,,,,
20,20117,9,0,0,0,,,,,,,,
20,20118,1,10,6,4,,,,,,,,
20,20118,2,0,0,0,,,,,,,,
20,20118,3,0,0,0,,,,,,,,
20,20118,4,0,0,0,,,,,,,,
20,20118,5,0,0,0,,,,,,,,
20,20118,6,NA,NA,NA,,,,,,,,
20,20118,7,2,2,0,,,,,,,,
20,20118,8,1,1,0,,,,,,,,
20,20118,9,0,0,0,,,,,,,,
20,20119,1,7,5,2,,,,,,,,
20,20119,2,0,0,0,,,,,,,,
20,20119,3,0,0,0,,,,,,,,
20,20119,4,0,0,0,,,,,,,,
20,20119,5,0,0,0,,,,,,,,
20,20119,6,NA,NA,NA,,,,,,,,
20,20119,7,1,1,0,,,,,,,,
20,20119,8,0,0,0,,,,,,,,
20,20119,9,0,0,0,,,,,,,,
20,20120,1,11,11,0,,,,,,,,
20,20120,2,0,0,0,,,,,,,,
20,20120,3,0,0,0,,,,,,,,
20,20120,4,0,0,0,,,,,,,,
20,20120,5,0,0,0,,,,,,,,
20,20120,6,NA,NA,NA,,,,,,,,
20,20120,7,3,3,0,,,,,,,,
20,20120,8,0,0,0,,,,,,,,
20,20120,9,0,0,0,,,,,,,,
20,20121,1,5,5,0,,,,,,,,
20,20121,2,0,0,0,,,,,,,,
20,20121,3,0,0,0,,,,,,,,
20,20121,4,0,0,0,,,,,,,,
20,20121,5,0,0,0,,,,,,,,
20,20121,6,NA,NA,NA,,,,,,,,
20,20121,7,0,0,0,,,,,,,,
20,20121,8,0,0,0,,,,,,,,
20,20121,9,0,0,0,,,,,,,,
20,20122,1,12,12,0,,,,,,,,
20,20122,2,0,0,0,,,,,,,,
20,20122,3,0,0,0,,,,,,,,
20,20122,4,0,0,0,,,,,,,,
20,20122,5,0,0,0,,,,,,,,
20,20122,6,NA,NA,NA,,,,,,,,
20,20122,7,1,1,0,,,,,,,,
20,20122,8,0,0,0,,,,,,,,
20,20122,9,0,0,0,,,,,,,,
20,20123,1,31,31,0,,,,,,,,
20,20123,2,0,0,0,,,,,,,,
20,20123,3,0,0,0,,,,,,,,
20,20123,4,0,0,0,,,,,,,,
20,20123,5,0,0,0,,,,,,,,
20,20123,6,NA,NA,NA,,,,,,,,
20,20123,7,0,0,0,,,,,,,,
20,20123,8,0,0,0,,,,,,,,
20,20123,9,0,0,0,,,,,,,,
20,20124,1,27,26,1,,,,,,,,
20,20124,2,5,4,1,,,,,,,,
20,20124,3,0,0,0,,,,,,,,
20,20124,4,0,0,0,,,,,,,,
20,20124,5,0,0,0,,,,,,,,
20,20124,6,NA,NA,NA,,,,,,,,
20,20124,7,3,2,1,,,,,,,,
20,20124,8,0,0,0,,,,,,,,
20,20124,9,0,0,0,,,,,,,,
20,20125,1,10,9,1,,,,,,,,
20,20125,2,0,0,0,,,,,,,,
20,20125,3,0,0,0,,,,,,,,
20,20125,4,0,0,0,,,,,,,,
20,20125,5,0,0,0,,,,,,,,
20,20125,6,NA,NA,NA,,,,,,,,
20,20125,7,1,1,0,,,,,,,,
20,20125,8,0,0,0,,,,,,,,
20,20125,9,0,0,0,,,,,,,,
20,20126,1,20,20,0,,,,,,,,
20,20126,2,0,0,0,,,,,,,,
20,20126,3,0,0,0,,,,,,,,
20,20126,4,0,0,0,,,,,,,,
20,20126,5,0,0,0,,,,,,,,
20,20126,6,NA,NA,NA,,,,,,,,
20,20126,7,2,2,0,,,,,,,,
20,20126,8,0,0,0,,,,,,,,
20,20126,9,0,0,0,,,,,,,,
20,20127,1,3,3,0,,,,,,,,
20,20127,2,0,0,0,,,,,,,,
20,20127,3,0,0,0,,,,,,,,
20,20127,4,0,0,0,,,,,,,,
20,20127,5,0,0,0,,,,,,,,
20,20127,6,0,0,0,,,,,,,,
20,20127,7,1,1,0,,,,,,,,
20,20127,8,0,0,0,,,,,,,,
20,20127,9,0,0,0,,,,,,,,
20,20128,1,16,16,0,,,,,,,,
20,20128,2,0,0,0,,,,,,,,
20,20128,3,0,0,0,,,,,,,,
20,20128,4,0,0,0,,,,,,,,
20,20128,5,0,0,0,,,,,,,,
20,20128,6,NA,NA,NA,,,,,,,,
20,20128,7,3,3,0,,,,,,,,
20,20128,8,0,0,0,,,,,,,,
20,20128,9,0,0,0,,,,,,,,
20,20129,1,5,5,0,,,,,,,,
20,20129,2,0,0,0,,,,,,,,
20,20129,3,0,0,0,,,,,,,,
20,20129,4,0,0,0,,,,,,,,
20,20129,5,0,0,0,,,,,,,,
20,20129,6,NA,NA,NA,,,,,,,,
20,20129,7,1,1,0,,,,,,,,
20,20129,8,0,0,0,,,,,,,,
20,20129,9,0,0,0,,,,,,,,
20,20130,1,20,19,1,,,,,,,,
20,20130,2,4,2,2,,,,,,,,
20,20130,3,0,0,0,,,,,,,,
20,20130,4,0,0,0,,,,,,,,
20,20130,5,0,0,0,,,,,,,,
20,20130,6,NA,NA,NA,,,,,,,,
20,20130,7,3,3,0,,,,,,,,
20,20130,8,0,0,0,,,,,,,,
20,20130,9,0,0,0,,,,,,,,
20,20131,1,14,14,0,,,,,,,,
20,20131,2,0,0,0,,,,,,,,
20,20131,3,0,0,0,,,,,,,,
20,20131,4,0,0,0,,,,,,,,
20,20131,5,0,0,0,,,,,,,,
20,20131,6,NA,NA,NA,,,,,,,,
20,20131,7,2,2,0,,,,,,,,
20,20131,8,0,0,0,,,,,,,,
20,20131,9,0,0,0,,,,,,,,
20,20132,1,6,4,2,,,,,,,,
20,20132,2,0,0,0,,,,,,,,
20,20132,3,0,0,0,,,,,,,,
20,20132,4,0,0,0,,,,,,,,
20,20132,5,0,0,0,,,,,,,,
20,20132,6,NA,NA,NA,,,,,,,,
20,20132,7,2,2,0,,,,,,,,
20,20132,8,0,0,0,,,,,,,,
20,20132,9,0,0,0,,,,,,,,
20,20133,1,12,12,0,,,,,,,,
20,20133,2,0,0,0,,,,,,,,
20,20133,3,0,0,0,,,,,,,,
20,20133,4,0,0,0,,,,,,,,
20,20133,5,0,0,0,,,,,,,,
20,20133,6,NA,NA,NA,,,,,,,,
20,20133,7,1,0,1,,,,,,,,
20,20133,8,0,0,0,,,,,,,,
20,20133,9,0,0,0,,,,,,,,
20,20134,1,38,37,1,,,,,,,,
20,20134,2,0,0,0,,,,,,,,
20,20134,3,0,0,0,,,,,,,,
20,20134,4,0,0,0,,,,,,,,
20,20134,5,0,0,0,,,,,,,,
20,20134,6,NA,NA,NA,,,,,,,,
20,20134,7,1,1,0,,,,,,,,
20,20134,8,0,0,0,,,,,,,,
20,20134,9,0,0,0,,,,,,,,
20,20135,1,50,44,6,,,,,,,,
20,20135,2,0,0,0,,,,,,,,
20,20135,3,0,0,0,,,,,,,,
20,20135,4,0,0,0,,,,,,,,
20,20135,5,0,0,0,,,,,,,,
20,20135,6,NA,NA,NA,,,,,,,,
20,20135,7,1,1,0,,,,,,,,
20,20135,8,0,0,0,,,,,,,,
20,20135,9,0,0,0,,,,,,,,
20,20136,1,22,22,0,,,,,,,,
20,20136,2,0,0,0,,,,,,,,
20,20136,3,0,0,0,,,,,,,,
20,20136,4,0,0,0,,,,,,,,
20,20136,5,0,0,0,,,,,,,,
20,20136,6,NA,NA,NA,,,,,,,,
20,20136,7,4,4,0,,,,,,,,
20,20136,8,0,0,0,,,,,,,,
20,20136,9,0,0,0,,,,,,,,
20,20137,1,11,11,0,,,,,,,,
20,20137,2,0,0,0,,,,,,,,
20,20137,3,0,0,0,,,,,,,,
20,20137,4,0,0,0,,,,,,,,
20,20137,5,0,0,0,,,,,,,,
20,20137,6,NA,NA,NA,,,,,,,,
20,20137,7,0,0,0,,,,,,,,
20,20137,8,0,0,0,,,,,,,,
20,20137,9,0,0,0,,,,,,,,
20,20138,1,7,7,0,,,,,,,,
20,20138,2,0,0,0,,,,,,,,
20,20138,3,0,0,0,,,,,,,,
20,20138,4,0,0,0,,,,,,,,
20,20138,5,0,0,0,,,,,,,,
20,20138,6,NA,NA,NA,,,,,,,,
20,20138,7,1,1,0,,,,,,,,
20,20138,8,0,0,0,,,,,,,,
20,20138,9,0,0,0,,,,,,,,
20,20139,1,12,12,0,,,,,,,,
20,20139,2,0,0,0,,,,,,,,
20,20139,3,0,0,0,,,,,,,,
20,20139,4,0,0,0,,,,,,,,
20,20139,5,0,0,0,,,,,,,,
20,20139,6,0,0,0,,,,,,,,
20,20139,7,0,0,0,,,,,,,,
20,20139,8,0,0,0,,,,,,,,
20,20139,9,0,0,0,,,,,,,,
20,20140,1,10,10,0,,,,,,,,
20,20140,2,0,0,0,,,,,,,,
20,20140,3,0,0,0,,,,,,,,
20,20140,4,0,0,0,,,,,,,,
20,20140,5,0,0,0,,,,,,,,
20,20140,6,NA,NA,NA,,,,,,,,
20,20140,7,2,2,0,,,,,,,,
20,20140,8,0,0,0,,,,,,,,
20,20140,9,0,0,0,,,,,,,,
20,20141,1,14,14,0,,,,,,,,
20,20141,2,0,0,0,,,,,,,,
20,20141,3,0,0,0,,,,,,,,
20,20141,4,0,0,0,,,,,,,,
20,20141,5,0,0,0,,,,,,,,
20,20141,6,NA,NA,NA,,,,,,,,
20,20141,7,4,3,1,,,,,,,,
20,20141,8,0,0,0,,,,,,,,
20,20141,9,0,0,0,,,,,,,,
20,20142,1,4,4,0,,,,,,,,
20,20142,2,0,0,0,,,,,,,,
20,20142,3,0,0,0,,,,,,,,
20,20142,4,0,0,0,,,,,,,,
20,20142,5,0,0,0,,,,,,,,
20,20142,6,NA,NA,NA,,,,,,,,
20,20142,7,0,0,0,,,,,,,,
20,20142,8,0,0,0,,,,,,,,
20,20142,9,0,0,0,,,,,,,,
20,20143,1,15,15,0,,,,,,,,
20,20143,2,0,0,0,,,,,,,,
20,20143,3,0,0,0,,,,,,,,
20,20143,4,0,0,0,,,,,,,,
20,20143,5,0,0,0,,,,,,,,
20,20143,6,NA,NA,NA,,,,,,,,
20,20143,7,3,2,1,,,,,,,,
20,20143,8,1,0,1,,,,,,,,
20,20143,9,0,0,0,,,,,,,,
20,20144,1,25,21,4,,,,,,,,
20,20144,2,0,0,0,,,,,,,,
20,20144,3,0,0,0,,,,,,,,
20,20144,4,0,0,0,,,,,,,,
20,20144,5,0,0,0,,,,,,,,
20,20144,6,NA,NA,NA,,,,,,,,
20,20144,7,1,1,0,,,,,,,,
20,20144,8,0,0,0,,,,,,,,
20,20144,9,0,0,0,,,,,,,,
20,20145,1,7,3,4,,,,,,,,
20,20145,2,0,0,0,,,,,,,,
20,20145,3,0,0,0,,,,,,,,
20,20145,4,0,0,0,,,,,,,,
20,20145,5,0,0,0,,,,,,,,
20,20145,6,NA,NA,NA,,,,,,,,
20,20145,7,1,1,0,,,,,,,,
20,20145,8,0,0,0,,,,,,,,
